time,Population,hotspot
October 2013,141221502.53662756,Java
November 2013,140899685.83433127,Java
December 2013,142266622.8771904,Java
January 2014,141768243.6031273,Java
February 2014,141140886.5623725,Java
March 2014,142156681.01828083,Java
April 2014,141545329.01416272,Java
May 2014,142530722.36736244,Java
June 2014,142864885.1122253,Java
July 2014,142084097.4361042,Java
August 2014,143085136.709121,Java
September 2014,142983964.72836632,Java
October 2014,143330836.6301574,Java
November 2014,143996996.8146097,Java
December 2014,143139301.05332014,Java
January 2015,143061492.97264642,Java
February 2015,143159578.48019302,Java
March 2015,143340866.9612549,Java
April 2015,143851805.67178765,Java
May 2015,144206222.84909374,Java
June 2015,144337977.80433184,Java
July 2015,144754826.1073416,Java
August 2015,144532631.3358389,Java
September 2015,145374907.36522263,Java
October 2015,144720689.5891801,Java
November 2015,146292040.79491585,Java
December 2015,145460163.21130192,Java
January 2016,144924286.91428465,Java
February 2016,144987559.54833633,Java
March 2016,145874503.93621826,Java
April 2016,145705404.34472895,Java
May 2016,146306872.05302587,Java
June 2016,146357384.55613914,Java
July 2016,146258464.32497332,Java
August 2016,146057247.33737683,Java
September 2016,145906032.03865492,Java
October 2016,146569284.19068792,Java
November 2016,147348580.48505387,Java
December 2016,147204225.17531085,Java
January 2017,146684745.35730183,Java
February 2017,147524350.68753156,Java
March 2017,147777798.09677437,Java
April 2017,147348329.51884183,Java
May 2017,148002427.24917158,Java
June 2017,148127053.50579962,Java
July 2017,147724211.51219794,Java
August 2017,148602453.28576675,Java
September 2017,148868010.51008072,Java
October 2017,149278822.94541216,Java
November 2017,149434734.5490491,Java
December 2017,148451060.30529314,Java
January 2018,148833094.55748558,Java
February 2018,149693382.88065776,Java
March 2018,149850297.34700385,Java
April 2018,150025272.7622913,Java
May 2018,151769778.2739335,Java
June 2018,150394770.99251506,Java
July 2018,150830113.85026047,Java
August 2018,150918775.62878135,Java
September 2018,150950290.1881056,Java
October 2018,150662675.5486122,Java
November 2018,151344213.0514293,Java
December 2018,150789793.5316604,Java
January 2019,151221219.171215,Java
February 2019,151282250.8782981,Java
March 2019,151711159.18482107,Java
April 2019,152943649.0883911,Java
May 2019,151141942.89075917,Java
June 2019,152525857.52103734,Java
July 2019,151613108.08268943,Java
August 2019,152330054.64038604,Java
September 2019,153245333.5063501,Java
October 2019,152934195.29411536,Java
November 2019,152573407.02277434,Java
December 2019,152917136.8536509,Java
December 2000,54026561.734991364,Mexico
January 2001,53887432.07490765,Mexico
February 2001,54193442.90611433,Mexico
March 2001,54521670.43831571,Mexico
April 2001,54030983.46646001,Mexico
May 2001,54088852.25049168,Mexico
June 2001,54716719.58362414,Mexico
July 2001,54520274.449692756,Mexico
August 2001,54192575.70723855,Mexico
September 2001,54569411.96865341,Mexico
October 2001,54312129.179849334,Mexico
November 2001,54371197.30067825,Mexico
December 2001,54650762.28422819,Mexico
January 2002,54038101.95793314,Mexico
February 2002,54159631.56327685,Mexico
March 2002,54580323.35466331,Mexico
April 2002,54501700.4730571,Mexico
May 2002,54977943.142227985,Mexico
June 2002,54657558.18444356,Mexico
July 2002,54560084.41943075,Mexico
August 2002,55524192.019469224,Mexico
September 2002,55056833.52943868,Mexico
October 2002,55209221.94534142,Mexico
November 2002,54804251.51094643,Mexico
December 2002,55140550.72099086,Mexico
January 2003,55410042.53476019,Mexico
February 2003,55078919.163221315,Mexico
March 2003,55615180.35267615,Mexico
April 2003,55373521.532455415,Mexico
May 2003,55532436.70143931,Mexico
June 2003,55499519.65885196,Mexico
July 2003,56330419.53252124,Mexico
August 2003,55810122.904721856,Mexico
September 2003,55547200.00265197,Mexico
October 2003,56198365.64823078,Mexico
November 2003,55622427.4799337,Mexico
December 2003,56132448.07202921,Mexico
January 2004,55519944.54833491,Mexico
February 2004,55784613.13150109,Mexico
March 2004,56324899.287691765,Mexico
April 2004,56561411.22275422,Mexico
May 2004,56448439.2296133,Mexico
June 2004,56425365.662696354,Mexico
July 2004,56431952.37192058,Mexico
August 2004,56129939.3053262,Mexico
September 2004,56434454.339534745,Mexico
October 2004,56580341.6260786,Mexico
November 2004,57122657.51449005,Mexico
December 2004,56963820.47646046,Mexico
January 2005,56373416.84542652,Mexico
February 2005,57096815.2553752,Mexico
March 2005,56937477.92069826,Mexico
April 2005,56915609.37829913,Mexico
May 2005,57386606.815839775,Mexico
June 2005,57587526.96701557,Mexico
July 2005,57623600.89870812,Mexico
August 2005,57138507.62680827,Mexico
September 2005,57374101.51743623,Mexico
October 2005,57642059.18709028,Mexico
November 2005,57913452.921882875,Mexico
December 2005,57525040.9186268,Mexico
January 2006,57689524.119948015,Mexico
February 2006,57473633.05839703,Mexico
March 2006,57510991.91877742,Mexico
April 2006,58212807.65971434,Mexico
May 2006,58453331.86531868,Mexico
June 2006,58078431.13962101,Mexico
July 2006,58485563.35809931,Mexico
August 2006,58357006.48153822,Mexico
September 2006,58114148.8827842,Mexico
October 2006,58499656.54675999,Mexico
November 2006,58940799.85802491,Mexico
December 2006,58517942.81031252,Mexico
January 2007,59094957.4214671,Mexico
February 2007,57859727.66409395,Mexico
March 2007,59006216.0270354,Mexico
April 2007,58851634.549799144,Mexico
May 2007,58803883.61968697,Mexico
June 2007,59001930.47023241,Mexico
July 2007,58423720.82608343,Mexico
August 2007,59053186.02727974,Mexico
September 2007,59309506.91398079,Mexico
October 2007,59733808.1318643,Mexico
November 2007,59184091.693879515,Mexico
December 2007,59166362.11229399,Mexico
January 2008,59341567.95835973,Mexico
February 2008,59864640.06992435,Mexico
March 2008,59754866.94636374,Mexico
April 2008,59565031.20812913,Mexico
May 2008,59968345.68679281,Mexico
June 2008,59917077.646669134,Mexico
July 2008,60266678.14486081,Mexico
August 2008,59822405.60174997,Mexico
September 2008,60018805.79242482,Mexico
October 2008,60075177.83693156,Mexico
November 2008,59818647.530354634,Mexico
December 2008,60446456.363808736,Mexico
January 2009,60518342.01374297,Mexico
February 2009,60521032.7543515,Mexico
March 2009,60520791.7096832,Mexico
April 2009,60233753.78286091,Mexico
May 2009,60625572.50761566,Mexico
June 2009,60732856.7803467,Mexico
July 2009,60669085.17899976,Mexico
August 2009,60952761.61131106,Mexico
September 2009,61212737.32061023,Mexico
October 2009,61757248.692068614,Mexico
November 2009,61303917.38373474,Mexico
December 2009,61410107.86620696,Mexico
January 2010,61393687.703923754,Mexico
February 2010,60903494.549197175,Mexico
March 2010,61575398.67062421,Mexico
April 2010,61690158.88604322,Mexico
May 2010,62527719.6924879,Mexico
June 2010,61783374.49661979,Mexico
July 2010,62022863.23842028,Mexico
August 2010,62005107.651007436,Mexico
September 2010,61737451.34220995,Mexico
October 2010,62546344.137663856,Mexico
November 2010,62511474.1948268,Mexico
December 2010,62608483.08734209,Mexico
January 2011,62168191.587686285,Mexico
February 2011,62984942.749637075,Mexico
March 2011,62189783.77938886,Mexico
April 2011,62905199.1470232,Mexico
May 2011,63496988.95836198,Mexico
June 2011,62592872.926911585,Mexico
July 2011,62815200.2146561,Mexico
August 2011,63116229.87526408,Mexico
September 2011,63019691.287902474,Mexico
October 2011,62781059.30100807,Mexico
November 2011,63380725.73074783,Mexico
December 2011,63115879.3364546,Mexico
January 2012,63695116.718254596,Mexico
February 2012,63356802.566878065,Mexico
March 2012,64222141.4222769,Mexico
April 2012,63589296.35499671,Mexico
May 2012,63828693.1399931,Mexico
June 2012,64282521.58067804,Mexico
July 2012,63736987.98988067,Mexico
August 2012,64291924.13286406,Mexico
September 2012,64728241.850343816,Mexico
October 2012,63910083.50559545,Mexico
November 2012,64569588.18780818,Mexico
December 2012,64688079.20742133,Mexico
January 2013,64956605.57041471,Mexico
February 2013,64429193.007907175,Mexico
March 2013,64497886.17025729,Mexico
April 2013,65180077.40965387,Mexico
May 2013,65211232.928974055,Mexico
June 2013,65301684.4923047,Mexico
July 2013,65433373.39981006,Mexico
August 2013,65216822.59507144,Mexico
September 2013,65607631.71851664,Mexico
October 2013,65728313.25649126,Mexico
November 2013,65517730.016090326,Mexico
December 2013,66427644.382547766,Mexico
January 2014,66104894.413170725,Mexico
February 2014,65696559.672410734,Mexico
March 2014,66377788.258843794,Mexico
April 2014,65980073.855500564,Mexico
May 2014,66641642.68890665,Mexico
June 2014,66871336.13814469,Mexico
July 2014,66360933.99164782,Mexico
August 2014,67033141.50099631,Mexico
September 2014,66973963.279381916,Mexico
October 2014,67211833.40995221,Mexico
November 2014,67661827.81257015,Mexico
December 2014,67100392.367424384,Mexico
January 2015,67065112.38505271,Mexico
February 2015,67146548.74009094,Mexico
March 2015,67281613.13545823,Mexico
April 2015,67637003.27259877,Mexico
May 2015,67888004.19976874,Mexico
June 2015,67991782.3277899,Mexico
July 2015,68284210.19045101,Mexico
August 2015,68153120.6570047,Mexico
September 2015,68728373.71635176,Mexico
October 2015,68310082.60889098,Mexico
November 2015,69369122.40055324,Mexico
December 2015,68832942.95927377,Mexico
January 2016,68504786.07386564,Mexico
February 2016,68574201.77484336,Mexico
March 2016,69188405.22032,Mexico
April 2016,69103627.49471891,Mexico
May 2016,69529284.25566706,Mexico
June 2016,69590232.81601124,Mexico
July 2016,69551138.61083676,Mexico
August 2016,69445048.99502577,Mexico
September 2016,69372138.61018506,Mexico
October 2016,69838793.19291145,Mexico
November 2016,70383335.13343148,Mexico
December 2016,70314091.92728934,Mexico
January 2017,70010789.51454784,Mexico
February 2017,70609324.64083001,Mexico
March 2017,70814900.61165594,Mexico
April 2017,70571326.25593884,Mexico
May 2017,71045429.91255377,Mexico
June 2017,71169531.94755687,Mexico
July 2017,70942290.34941572,Mexico
August 2017,71566463.15926957,Mexico
September 2017,71784081.6580754,Mexico
October 2017,72096750.38766882,Mexico
November 2017,72241612.19654672,Mexico
December 2017,71628952.26921293,Mexico
January 2018,71943866.36922109,Mexico
February 2018,72576131.79556768,Mexico
March 2018,72735721.95172963,Mexico
April 2018,72913239.63316205,Mexico
May 2018,74130257.18023537,Mexico
June 2018,73279264.92427503,Mexico
July 2018,73627571.61279623,Mexico
August 2018,73747814.82701324,Mexico
September 2018,73830137.30639689,Mexico
October 2018,73698716.72325046,Mexico
November 2018,74212369.86092892,Mexico
December 2018,73903907.64287172,Mexico
January 2019,74280548.01764616,Mexico
February 2019,74411408.9775236,Mexico
March 2019,74777634.17501014,Mexico
April 2019,75685830.51991323,Mexico
May 2019,74577734.08324309,Mexico
June 2019,75586410.15383428,Mexico
July 2019,75068191.82533863,Mexico
August 2019,75634293.09039702,Mexico
September 2019,76332000.17943825,Mexico
October 2019,76212988.32325968,Mexico
November 2019,76063945.487745,Mexico
December 2019,76379479.31485204,Mexico
December 2000,39658305.061419286,Nile
January 2001,39581278.370630704,Nile
February 2001,39797820.22248801,Nile
March 2001,40027588.5389,Nile
April 2001,39718711.073597014,Nile
May 2001,39771129.02047984,Nile
June 2001,40199934.07027168,Nile
July 2001,40084632.90884659,Nile
August 2001,39883245.59083422,Nile
September 2001,40146496.55753348,Nile
October 2001,39991073.18294553,Nile
November 2001,40044757.21121444,Nile
December 2001,40243382.99916345,Nile
January 2002,39853247.178597316,Nile
February 2002,39947306.96025928,Nile
March 2002,40237316.85163076,Nile
April 2002,40199376.79267948,Nile
May 2002,40526919.79956241,Nile
June 2002,40329538.52652401,Nile
July 2002,40278717.62185384,Nile
August 2002,40928454.54097637,Nile
September 2002,40634144.75544984,Nile
October 2002,40748107.05461958,Nile
November 2002,40494941.96594672,Nile
December 2002,40730192.76811585,Nile
January 2003,40920894.23406557,Nile
February 2003,40715492.15946613,Nile
March 2003,41080871.65103983,Nile
April 2003,40934471.12418276,Nile
May 2003,41051829.22251707,Nile
June 2003,41043093.142386705,Nile
July 2003,41603622.72094952,Nile
August 2003,41273461.56863289,Nile
September 2003,41113037.456769966,Nile
October 2003,41555032.96252548,Nile
November 2003,41188176.41566692,Nile
December 2003,41537087.26957992,Nile
January 2004,41145623.293782905,Nile
February 2004,41332651.147192806,Nile
March 2004,41700642.63870137,Nile
April 2004,41869101.28461087,Nile
May 2004,41806673.96816135,Nile
June 2004,41803936.915186696,Nile
July 2004,41820358.1301575,Nile
August 2004,41633661.48687622,Nile
September 2004,41846967.93050875,Nile
October 2004,41955257.37196891,Nile
November 2004,42325392.618135035,Nile
December 2004,42232717.4706079,Nile
January 2005,41856392.10171429,Nile
February 2005,42346514.423028305,Nile
March 2005,42253213.42372617,Nile
April 2005,42251834.88775206,Nile
May 2005,42575078.91727941,Nile
June 2005,42720628.71824714,Nile
July 2005,42757042.27004341,Nile
August 2005,42450168.7017867,Nile
September 2005,42618585.70840796,Nile
October 2005,42807925.74599596,Nile
November 2005,42999952.62025227,Nile
December 2005,42756419.23454282,Nile
January 2006,42875834.78715919,Nile
February 2006,42744394.890324794,Nile
March 2006,42778913.74122603,Nile
April 2006,43252698.15863366,Nile
May 2006,43421909.591967605,Nile
June 2006,43185603.39722615,Nile
July 2006,43464692.2119476,Nile
August 2006,43390848.89397379,Nile
September 2006,43241624.66346991,Nile
October 2006,43506452.1627755,Nile
November 2006,43808324.05642026,Nile
December 2006,43540037.95455977,Nile
January 2007,43930817.63496151,Nile
February 2007,43126428.714446604,Nile
March 2007,43891783.24371148,Nile
April 2007,43800077.95211768,Nile
May 2007,43778496.67663482,Nile
June 2007,43919348.49073689,Nile
July 2007,43547931.61354957,Nile
August 2007,43973302.2682184,Nile
September 2007,44152585.59821942,Nile
October 2007,44442321.00556231,Nile
November 2007,44090025.63770041,Nile
December 2007,44088243.33289687,Nile
January 2008,44212519.08384786,Nile
February 2008,44566211.37765732,Nile
March 2008,44501981.424590856,Nile
April 2008,44385513.57210656,Nile
May 2008,44659944.5879566,Nile
June 2008,44634861.63077648,Nile
July 2008,44873868.470943995,Nile
August 2008,44589600.466677375,Nile
September 2008,44727853.81117684,Nile
October 2008,44773477.54759422,Nile
November 2008,44613024.86871526,Nile
December 2008,45035509.09890444,Nile
January 2009,45089893.056603126,Nile
February 2009,45098643.222079545,Nile
March 2009,45104784.82463814,Nile
April 2009,44922459.982730195,Nile
May 2009,45187613.624769926,Nile
June 2009,45265342.84606394,Nile
July 2009,45230036.31722701,Nile
August 2009,45424095.5292438,Nile
September 2009,45602524.20022811,Nile
October 2009,45968378.09003812,Nile
November 2009,45676383.364987224,Nile
December 2009,45753166.21518478,Nile
January 2010,45749066.59375322,Nile
February 2010,45432515.39881194,Nile
March 2010,45881711.91700684,Nile
April 2010,45964125.2798112,Nile
May 2010,46523005.937997036,Nile
June 2010,46038842.39192563,Nile
July 2010,46203296.688434415,Nile
August 2010,46198316.35896395,Nile
September 2010,46028527.408353746,Nile
October 2010,46568501.617066234,Nile
November 2010,46552234.43214561,Nile
December 2010,46622723.78381235,Nile
January 2011,46335133.7412483,Nile
February 2011,46876558.78365617,Nile
March 2011,46354665.837755,Nile
April 2011,46829260.29063572,Nile
May 2011,47222234.43962956,Nile
June 2011,46628753.79734131,Nile
July 2011,46778068.74943885,Nile
August 2011,46979377.32856685,Nile
September 2011,46918491.0873127,Nile
October 2011,46763805.066408284,Nile
November 2011,47162063.51374608,Nile
December 2011,46990089.18605545,Nile
January 2012,47373030.38963942,Nile
February 2012,47150849.67853017,Nile
March 2012,47722413.36526005,Nile
April 2012,47305990.58128219,Nile
May 2012,47464777.939942,Nile
June 2012,47765012.40082731,Nile
July 2012,47406141.01801366,Nile
August 2012,47773055.64256592,Nile
September 2012,48061741.84488433,Nile
October 2012,47523075.42371193,Nile
November 2012,47958952.621359214,Nile
December 2012,48038003.06541449,Nile
January 2013,48212879.54250528,Nile
February 2013,47862837.17944051,Nile
March 2013,47906138.80542996,Nile
April 2013,48353825.77108683,Nile
May 2013,48372228.50981458,Nile
June 2013,48429665.3011392,Nile
July 2013,48514369.44545515,Nile
August 2013,48369339.28635325,Nile
September 2013,48624860.80131174,Nile
October 2013,48702305.625267655,Nile
November 2013,48561211.05324452,Nile
December 2013,49159152.0706479,Nile
January 2014,48939532.44888669,Nile
February 2014,48663469.98020598,Nile
March 2014,49106625.47060616,Nile
April 2014,48837567.076007344,Nile
May 2014,49267320.43785391,Nile
June 2014,49412035.25088428,Nile
July 2014,49068877.99389225,Nile
August 2014,49505429.227712736,Nile
September 2014,49459634.21949994,Nile
October 2014,49609959.82056949,Nile
November 2014,49899962.31488844,Nile
December 2014,49523148.78217244,Nile
January 2015,49487192.98250978,Nile
February 2015,49528211.18486852,Nile
March 2015,49605824.832051255,Nile
April 2015,49827514.56202358,Nile
May 2015,49980769.301349446,Nile
June 2015,50036521.82211564,Nile
July 2015,50217097.47543692,Nile
August 2015,50117955.62366068,Nile
September 2015,50484644.15494836,Nile
October 2015,50196503.22019957,Nile
November 2015,50882247.350193806,Nile
December 2015,50516359.48603453,Nile
January 2016,50280197.831355214,Nile
February 2016,50306233.858227864,Nile
March 2016,50692829.19676035,Nile
April 2016,50617175.216967694,Nile
May 2016,50878787.81645456,Nile
June 2016,50899239.79472952,Nile
July 2016,50854350.81440641,Nile
August 2016,50764641.72016706,Nile
September 2016,50696814.2086474,Nile
October 2016,50985464.72318935,Nile
November 2016,51324844.785134874,Nile
December 2016,51260072.6478097,Nile
January 2017,51029452.44302643,Nile
February 2017,51393590.83067551,Nile
March 2017,51501534.72565787,Nile
April 2017,51310304.95827313,Nile
May 2017,51593368.12473414,Nile
June 2017,51644619.60608083,Nile
July 2017,51465148.11582371,Nile
August 2017,51846194.4629827,Nile
September 2017,51959119.71368788,Nile
October 2017,52135717.130155064,Nile
November 2017,52200659.60722408,Nile
December 2017,51767006.12403681,Nile
January 2018,51931292.391393006,Nile
February 2018,52304870.70969213,Nile
March 2018,52370921.247528896,Nile
April 2018,52444595.07419448,Nile
May 2018,53205215.2491043,Nile
June 2018,52600590.49515339,Nile
July 2018,52788299.00348686,Nile
August 2018,52824200.526351206,Nile
September 2018,52835093.46186188,Nile
October 2018,52706423.57109107,Nile
November 2018,53001777.51437713,Nile
December 2018,52756349.30625411,Nile
January 2019,52940102.16480112,Nile
February 2019,52961764.38891828,Nile
March 2019,53144903.969799235,Nile
April 2019,53679216.066471316,Nile
May 2019,52885875.53714081,Nile
June 2019,53486453.64917853,Nile
July 2019,53082135.59689454,Nile
August 2019,53390837.22675601,Nile
September 2019,53786332.42113539,Nile
October 2019,53645289.59226053,Nile
November 2019,53482356.27653787,Nile
December 2019,53627894.75278178,Nile
December 2000,12029378.5425267,ArabianPeninsula
January 2001,11901795.355921142,ArabianPeninsula
February 2001,12158476.028697954,ArabianPeninsula
March 2001,12435059.01976293,ArabianPeninsula
April 2001,12003996.88199751,ArabianPeninsula
May 2001,12046712.289661726,ArabianPeninsula
June 2001,12581232.934351198,ArabianPeninsula
July 2001,12404413.94888967,ArabianPeninsula
August 2001,12114050.056485303,ArabianPeninsula
September 2001,12431870.198006734,ArabianPeninsula
October 2001,12202533.608520046,ArabianPeninsula
November 2001,12246043.022351112,ArabianPeninsula
December 2001,12480135.846593058,ArabianPeninsula
January 2002,11943197.107170725,ArabianPeninsula
February 2002,12040041.77359709,ArabianPeninsula
March 2002,12395916.19182522,ArabianPeninsula
April 2002,12319980.87394281,ArabianPeninsula
May 2002,12723288.822136061,ArabianPeninsula
June 2002,12438654.385071686,ArabianPeninsula
July 2002,12346706.351155907,ArabianPeninsula
August 2002,13170899.525316324,ArabianPeninsula
September 2002,12759391.398185609,ArabianPeninsula
October 2002,12883134.832089309,ArabianPeninsula
November 2002,12525482.679660829,ArabianPeninsula
December 2002,12807985.590452608,ArabianPeninsula
January 2003,13036432.972937558,ArabianPeninsula
February 2003,12746404.248157682,ArabianPeninsula
March 2003,13205543.501810329,ArabianPeninsula
April 2003,12992744.313412933,ArabianPeninsula
May 2003,13125872.454492351,ArabianPeninsula
June 2003,13093267.884776386,ArabianPeninsula
July 2003,13806481.28235491,ArabianPeninsula
August 2003,13353150.303646479,ArabianPeninsula
September 2003,13121995.071893204,ArabianPeninsula
October 2003,13680054.378795905,ArabianPeninsula
November 2003,13178691.29895992,ArabianPeninsula
December 2003,13614908.302038483,ArabianPeninsula
January 2004,13080067.769051006,ArabianPeninsula
February 2004,13302438.825931871,ArabianPeninsula
March 2004,13763128.152518973,ArabianPeninsula
April 2004,13961193.215046803,ArabianPeninsula
May 2004,13857765.993675152,ArabianPeninsula
June 2004,13831746.011633897,ArabianPeninsula
July 2004,13831526.854440816,ArabianPeninsula
August 2004,13564714.648871385,ArabianPeninsula
September 2004,13821482.826121695,ArabianPeninsula
October 2004,13941513.743910244,ArabianPeninsula
November 2004,14403561.548128536,ArabianPeninsula
December 2004,14260541.704866704,ArabianPeninsula
January 2005,13746800.059723532,ArabianPeninsula
February 2005,14367187.195516337,ArabianPeninsula
March 2005,14225954.871644093,ArabianPeninsula
April 2005,14202996.454779714,ArabianPeninsula
May 2005,14605632.163472744,ArabianPeninsula
June 2005,14774994.249674018,ArabianPeninsula
July 2005,14802185.82743923,ArabianPeninsula
August 2005,14379352.481643306,ArabianPeninsula
September 2005,14578646.38757745,ArabianPeninsula
October 2005,14806009.690495763,ArabianPeninsula
November 2005,15036207.516772252,ArabianPeninsula
December 2005,14696965.110641623,ArabianPeninsula
January 2006,14835736.707223859,ArabianPeninsula
February 2006,14646153.357174994,ArabianPeninsula
March 2006,14675497.253574627,ArabianPeninsula
April 2006,15278116.735227743,ArabianPeninsula
May 2006,15482633.88158627,ArabianPeninsula
June 2006,15155786.7498334,ArabianPeninsula
July 2006,15504126.889794214,ArabianPeninsula
August 2006,15389934.054957626,ArabianPeninsula
September 2006,15177072.06397952,ArabianPeninsula
October 2006,15506744.985538192,ArabianPeninsula
November 2006,15884341.141252168,ArabianPeninsula
December 2006,15516199.889578994,ArabianPeninsula
January 2007,16013042.83504999,ArabianPeninsula
February 2007,14945480.769474385,ArabianPeninsula
March 2007,15934039.187489118,ArabianPeninsula
April 2007,15799337.840911621,ArabianPeninsula
May 2007,15756897.733777083,ArabianPeninsula
June 2007,15926599.884100413,ArabianPeninsula
July 2007,15426245.665158385,ArabianPeninsula
August 2007,15968366.150081908,ArabianPeninsula
September 2007,16188372.881707259,ArabianPeninsula
October 2007,16553427.899747105,ArabianPeninsula
November 2007,16077629.55578349,ArabianPeninsula
December 2007,16061105.130269554,ArabianPeninsula
January 2008,16210631.157099053,ArabianPeninsula
February 2008,16660449.869822012,ArabianPeninsula
March 2008,16564081.052117541,ArabianPeninsula
April 2008,16398487.940690976,ArabianPeninsula
May 2008,16744982.314909535,ArabianPeninsula
June 2008,16699006.62652953,ArabianPeninsula
July 2008,16999132.84992198,ArabianPeninsula
August 2008,16613899.26425494,ArabianPeninsula
September 2008,16781721.134342745,ArabianPeninsula
October 2008,16828720.312457714,ArabianPeninsula
November 2008,16605553.664737549,ArabianPeninsula
December 2008,17145840.940004613,ArabianPeninsula
January 2009,17210577.991023086,ArabianPeninsula
February 2009,17215583.107006785,ArabianPeninsula
March 2009,17217797.800648604,ArabianPeninsula
April 2009,16972697.03298657,ArabianPeninsula
May 2009,17313527.145702027,ArabianPeninsula
June 2009,17408821.76602472,ArabianPeninsula
July 2009,17356367.285605058,ArabianPeninsula
August 2009,17603930.98351407,ArabianPeninsula
September 2009,17831035.227670863,ArabianPeninsula
October 2009,18303676.0088599,ArabianPeninsula
November 2009,17915023.85052534,ArabianPeninsula
December 2009,18009287.73780055,ArabianPeninsula
January 2010,17997310.045737036,ArabianPeninsula
February 2010,17576351.723716266,ArabianPeninsula
March 2010,18158351.693978216,ArabianPeninsula
April 2010,18259614.381519273,ArabianPeninsula
May 2010,18984757.853496846,ArabianPeninsula
June 2010,18344404.877182003,ArabianPeninsula
July 2010,18553267.569842566,ArabianPeninsula
August 2010,18540137.0830451,ArabianPeninsula
September 2010,18311281.85868593,ArabianPeninsula
October 2010,19011677.906513892,ArabianPeninsula
November 2010,18983773.59348667,ArabianPeninsula
December 2010,19069641.730851136,ArabianPeninsula
January 2011,18691859.157146882,ArabianPeninsula
February 2011,19399208.29805478,ArabianPeninsula
March 2011,18714867.16713992,ArabianPeninsula
April 2011,19334739.019013207,ArabianPeninsula
May 2011,19847818.082333565,ArabianPeninsula
June 2011,19069642.805312324,ArabianPeninsula
July 2011,19263786.39097722,ArabianPeninsula
August 2011,19525943.197442602,ArabianPeninsula
September 2011,19444902.49138823,ArabianPeninsula
October 2011,19241126.78335469,ArabianPeninsula
November 2011,19761079.318821047,ArabianPeninsula
December 2011,19534674.239711214,ArabianPeninsula
January 2012,20038894.404487185,ArabianPeninsula
February 2012,19751045.772514205,ArabianPeninsula
March 2012,20501969.819624107,ArabianPeninsula
April 2012,19959869.802600794,ArabianPeninsula
May 2012,20170589.94575173,ArabianPeninsula
June 2012,20566551.875977453,ArabianPeninsula
July 2012,20099687.34316549,ArabianPeninsula
August 2012,20582929.663871672,ArabianPeninsula
September 2012,20963775.606648374,ArabianPeninsula
October 2012,20261570.002498016,ArabianPeninsula
November 2012,20835080.252634212,ArabianPeninsula
December 2012,20941429.49056135,ArabianPeninsula
January 2013,21177165.348451678,ArabianPeninsula
February 2013,20725813.49059854,ArabianPeninsula
March 2013,20788664.402668994,ArabianPeninsula
April 2013,21381493.05487429,ArabianPeninsula
May 2013,21412193.62791371,ArabianPeninsula
June 2013,21494207.883038163,ArabianPeninsula
July 2013,21611693.074634384,ArabianPeninsula
August 2013,21428690.066440813,ArabianPeninsula
September 2013,21769985.509195983,ArabianPeninsula
October 2013,21877968.67978919,ArabianPeninsula
November 2013,21700117.12231371,ArabianPeninsula
December 2013,22489399.02568437,ArabianPeninsula
January 2014,22214619.552531887,ArabianPeninsula
February 2014,21865959.73104122,ArabianPeninsula
March 2014,22457485.65227885,ArabianPeninsula
April 2014,22117993.74950947,ArabianPeninsula
May 2014,22692795.76245138,ArabianPeninsula
June 2014,22894908.516092386,ArabianPeninsula
July 2014,22458016.242324583,ArabianPeninsula
August 2014,23042125.61028409,ArabianPeninsula
September 2014,22994872.27551061,ArabianPeninsula
October 2014,23203919.876188166,ArabianPeninsula
November 2014,23596205.61168032,ArabianPeninsula
December 2014,23115259.263570737,ArabianPeninsula
January 2015,23089857.017496664,ArabianPeninsula
February 2015,23165209.187485926,ArabianPeninsula
March 2015,23286366.330098026,ArabianPeninsula
April 2015,23598206.844020825,ArabianPeninsula
May 2015,23819771.23599007,ArabianPeninsula
June 2015,23914409.75732198,ArabianPeninsula
July 2015,24171735.609831616,ArabianPeninsula
August 2015,24063626.558643263,ArabianPeninsula
September 2015,24565261.927617896,ArabianPeninsula
October 2015,24209065.488314405,ArabianPeninsula
November 2015,25128325.765637703,ArabianPeninsula
December 2015,24670363.1940329,ArabianPeninsula
January 2016,24389509.804256476,ArabianPeninsula
February 2016,24451857.672101855,ArabianPeninsula
March 2016,24984332.59586746,ArabianPeninsula
April 2016,24913574.259384386,ArabianPeninsula
May 2016,25283366.048756473,ArabianPeninsula
June 2016,25338404.727252785,ArabianPeninsula
July 2016,25307004.076511685,ArabianPeninsula
August 2016,25217848.426499475,ArabianPeninsula
September 2016,25157334.474093825,ArabianPeninsula
October 2016,25562517.295131214,ArabianPeninsula
November 2016,26035013.9723359,ArabianPeninsula
December 2016,25977587.445056863,ArabianPeninsula
January 2017,25713592.346139748,ArabianPeninsula
February 2017,26228101.0680648,ArabianPeninsula
March 2017,26403601.21195925,ArabianPeninsula
April 2017,26191165.865872253,ArabianPeninsula
May 2017,26598330.20520754,ArabianPeninsula
June 2017,26703288.472297262,ArabianPeninsula
July 2017,26505022.30233236,ArabianPeninsula
August 2017,27041662.543244436,ArabianPeninsula
September 2017,27227348.126765117,ArabianPeninsula
October 2017,27495155.096213482,ArabianPeninsula
November 2017,27618034.066957716,ArabianPeninsula
December 2017,27087058.701693717,ArabianPeninsula
January 2018,27347578.604899865,ArabianPeninsula
February 2018,27882049.424333405,ArabianPeninsula
