EVI,time,hotspot
0.21037161080857486,December 2003,Australia
0.08969201304872204,January 2003,ArabianPeninsula
0.09969148568476856,February 2003,ArabianPeninsula
0.10166881028198849,March 2003,ArabianPeninsula
0.09481816617940883,April 2003,ArabianPeninsula
0.08699858706911698,May 2003,ArabianPeninsula
0.08639344393312239,June 2003,ArabianPeninsula
0.08468624297805541,July 2003,ArabianPeninsula
0.08686248589449969,August 2003,ArabianPeninsula
0.08812586292045804,September 2003,ArabianPeninsula
0.086828655215589,October 2003,ArabianPeninsula
0.08470235194016784,November 2003,ArabianPeninsula
0.08539655855311945,December 2003,ArabianPeninsula
0.11563523760387573,January 2003,China
0.13030650926676035,February 2003,China
0.19458139363614935,March 2003,China
0.27477538674907287,April 2003,China
0.297016555008318,May 2003,China
0.28440062292795043,June 2003,China
0.42553058212222167,July 2003,China
0.4253014653748551,August 2003,China
0.3127968516089453,September 2003,China
0.19182146891574034,October 2003,China
0.14554474293012382,November 2003,China
0.1282423577201417,December 2003,China
0.18777900863523997,January 2003,Peru
0.222050793817006,February 2003,Peru
0.23874301572782244,March 2003,Peru
0.23797478133309513,April 2003,Peru
0.21334562686215405,May 2003,Peru
0.19593044469257734,June 2003,Peru
0.1776791716832451,July 2003,Peru
0.1623956281996245,August 2003,Peru
0.15623871472472894,September 2003,Peru
0.16073280729007913,October 2003,Peru
0.15460491993790573,November 2003,Peru
0.1559568932030897,December 2003,Peru
0.3742135119499966,January 2003,Nile
0.3881118249286603,February 2003,Nile
0.361437555346333,March 2003,Nile
0.27741420439192804,April 2003,Nile
0.18587429238487474,May 2003,Nile
0.18568526578045252,June 2003,Nile
0.3006202950026695,July 2003,Nile
0.305126435904021,August 2003,Nile
0.2179447864101792,September 2003,Nile
0.17363422026887992,October 2003,Nile
0.2561749901724117,November 2003,Nile
0.3185984545600522,December 2003,Nile
0.4108330679852637,January 2003,Java
0.42825907435045923,February 2003,Java
0.4213295797902556,March 2003,Java
0.40158093442129444,April 2003,Java
0.4058442780799009,May 2003,Java
0.3729327432561159,June 2003,Java
0.32782340485235345,July 2003,Java
0.28907759434188096,August 2003,Java
0.26800691692021106,September 2003,Java
0.2930034570030839,October 2003,Java
0.2985560771767681,November 2003,Java
0.3709328017230989,December 2003,Java
0.15202922734929458,January 2003,Japan
0.15302176173772056,February 2003,Japan
0.17036833953643785,March 2003,Japan
0.23788917318431815,April 2003,Japan
0.385455445904934,May 2003,Japan
0.4411869746140048,June 2003,Japan
0.438617348009176,July 2003,Japan
0.4633691083021541,August 2003,Japan
0.4010081079399698,September 2003,Japan
0.3198673172203089,October 2003,Japan
0.24350479451229273,November 2003,Japan
0.18184651028659843,December 2003,Japan
0.22454813141788427,January 2003,Spain
0.23064571946910395,February 2003,Spain
0.26784112610602756,March 2003,Spain
0.31136504185210845,April 2003,Spain
0.3169709612980651,May 2003,Spain
0.2691823620329745,June 2003,Spain
0.24412634551616527,July 2003,Spain
0.2273563570584208,August 2003,Spain
0.21568590769695556,September 2003,Spain
0.2182892777613446,October 2003,Spain
0.22421202736511886,November 2003,Spain
0.2277766705546794,December 2003,Spain
0.09562686057195793,January 2011,USHighPlain
0.14107151573739288,February 2011,USHighPlain
0.160396125798844,March 2011,USHighPlain
0.20027569525775243,April 2011,USHighPlain
0.2301778609119252,May 2011,USHighPlain
0.2839230724219085,June 2011,USHighPlain
0.3518759490369141,July 2011,USHighPlain
0.34379705054412313,August 2011,USHighPlain
0.24821527234736715,September 2011,USHighPlain
0.18443326342693342,October 2011,USHighPlain
0.17099210679914245,November 2011,USHighPlain
0.14864241893087426,December 2011,USHighPlain
0.2420217920367839,January 2011,Greece
0.2094309288536729,February 2011,Greece
0.27438937994222584,March 2011,Greece
0.3429842667147418,April 2011,Greece
0.4105194057544628,May 2011,Greece
0.41468500688023485,June 2011,Greece
0.38378366914577355,July 2011,Greece
0.3592855890311358,August 2011,Greece
0.3201307776784755,September 2011,Greece
0.29684563002708364,October 2011,Greece
0.2373486980210038,November 2011,Greece
0.19467093981782055,December 2011,Greece
0.1238242848935466,January 2011,Sudan
0.12128531606647003,February 2011,Sudan
0.11093699528431052,March 2011,Sudan
0.10278333128778135,April 2011,Sudan
0.09771996845904489,May 2011,Sudan
0.09728369032650044,June 2011,Sudan
0.10039485358752648,July 2011,Sudan
0.1680202843037162,August 2011,Sudan
0.20432856833566704,September 2011,Sudan
0.17062946281239452,October 2011,Sudan
0.1439983627985468,November 2011,Sudan
0.12713153644667377,December 2011,Sudan
0.22809398602923425,January 2011,Indus
0.29624309133274584,February 2011,Indus
0.25468348348856706,March 2011,Indus
0.16689225561332646,April 2011,Indus
0.14876996542680726,May 2011,Indus
0.17155444280243623,June 2011,Indus
0.24563289888466383,July 2011,Indus
0.32922997075937277,August 2011,Indus
0.307966698875884,September 2011,Indus
0.2261740501609148,October 2011,Indus
0.17951415067101098,November 2011,Indus
0.18182688245700834,December 2011,Indus
0.27268805180926203,January 2011,Ganges
0.29636568463199825,February 2011,Ganges
0.24736039368167018,March 2011,Ganges
0.2158971010268358,April 2011,Ganges
0.21911590887264706,May 2011,Ganges
0.24427176928976377,June 2011,Ganges
0.31243299456397755,July 2011,Ganges
0.3897794824573545,August 2011,Ganges
0.3879775280719356,September 2011,Ganges
0.31623266046949045,October 2011,Ganges
0.2528111506777371,November 2011,Ganges
0.24213732662694895,December 2011,Ganges
0.12149335867371969,January 2011,Turkey
0.12398331597458122,February 2011,Turkey
0.1776018495030171,March 2011,Turkey
0.2510329209522855,April 2011,Turkey
0.30816286974660745,May 2011,Turkey
0.2752239536533462,June 2011,Turkey
0.2254647720938727,July 2011,Turkey
0.20407956068355218,August 2011,Turkey
0.18169776344809652,September 2011,Turkey
0.16161458482346835,October 2011,Turkey
0.13004709939979325,November 2011,Turkey
0.1020673576831845,December 2011,Turkey
0.23300479924737774,January 2011,Italy
0.24497678536716966,February 2011,Italy
0.274259584478862,March 2011,Italy
0.3853186126291632,April 2011,Italy
0.4294982269338101,May 2011,Italy
0.43063523421359146,June 2011,Italy
0.38521625943509746,July 2011,Italy
0.33436727369390407,August 2011,Italy
0.2948212219316192,September 2011,Italy
0.2703772103323195,October 2011,Italy
0.24725399286443303,November 2011,Italy
0.224727009746164,December 2011,Italy
0.23064315992641735,January 2011,California
0.2552818566600944,February 2011,California
0.2856915165376017,March 2011,California
0.2832095759372311,April 2011,California
0.2505363196749736,May 2011,California
0.24967861450793605,June 2011,California
0.2612942455324897,July 2011,California
0.24850736737083753,August 2011,California
0.22625631681326835,September 2011,California
0.20783683883313112,October 2011,California
0.20041978366506774,November 2011,California
0.1827495317100475,December 2011,California
0.1929477166347868,January 2011,Mexico
0.18475850744268485,February 2011,Mexico
0.1889012708152542,March 2011,Mexico
0.18883744357475818,April 2011,Mexico
0.18927800411920145,May 2011,Mexico
0.20609324803834062,June 2011,Mexico
0.3356954002348657,July 2011,Mexico
0.3756065377254597,August 2011,Mexico
0.3442616119106454,September 2011,Mexico
0.28314293849851735,October 2011,Mexico
0.2343600483476821,November 2011,Mexico
0.19798684391186774,December 2011,Mexico
0.31182380586186276,January 2011,Chile
0.2986062511777997,February 2011,Chile
0.27767667972029364,March 2011,Chile
0.26692205220793375,April 2011,Chile
0.25855742823186895,May 2011,Chile
0.2543163951187107,June 2011,Chile
0.25115247337700985,July 2011,Chile
0.2739935558344467,August 2011,Chile
0.3144302385926618,September 2011,Chile
0.32344723132420583,October 2011,Chile
0.33782794115519976,November 2011,Chile
0.3206634411332376,December 2011,Chile
0.04458816846574035,January 2011,Iran
0.05824117801329593,February 2011,Iran
0.09793008086980508,March 2011,Iran
0.13339608417592974,April 2011,Iran
0.1632858425914259,May 2011,Iran
0.14247319531121413,June 2011,Iran
0.12390143693540744,July 2011,Iran
0.11499494146332173,August 2011,Iran
0.10873991606056715,September 2011,Iran
0.09978707434078819,October 2011,Iran
0.08023144566452295,November 2011,Iran
0.0735815422642,December 2011,Iran
0.3065500430558482,January 2011,Vietnam
0.31026532508724125,February 2011,Vietnam
0.30793464487841626,March 2011,Vietnam
0.36266624515595913,April 2011,Vietnam
0.42368370656633825,May 2011,Vietnam
0.4231498392408214,June 2011,Vietnam
0.45574733912788046,July 2011,Vietnam
0.4649360136653326,August 2011,Vietnam
0.3425325660854861,September 2011,Vietnam
0.39581975742604436,October 2011,Vietnam
0.38517201428710307,November 2011,Vietnam
0.3462130447875825,December 2011,Vietnam
0.34642823195252614,January 2011,Thailand
0.32313182831066645,February 2011,Thailand
0.3503157894189479,March 2011,Thailand
0.3974302630914256,April 2011,Thailand
0.408737135510762,May 2011,Thailand
0.3998078043272671,June 2011,Thailand
0.4492319998279894,July 2011,Thailand
0.43800345541283997,August 2011,Thailand
0.4133632766294434,September 2011,Thailand
0.4465383535091211,October 2011,Thailand
0.40516030610574727,November 2011,Thailand
0.35565973424138375,December 2011,Thailand
0.2508983972142015,January 2011,Australia
0.29566097282375026,February 2011,Australia
0.3024974849545646,March 2011,Australia
0.282502387772401,April 2011,Australia
0.2786845565682227,May 2011,Australia
0.27433130374940135,June 2011,Australia
0.311164745508353,July 2011,Australia
0.3676040917128566,August 2011,Australia
0.3760101286057485,September 2011,Australia
0.3470823069744486,October 2011,Australia
0.2537233371542564,November 2011,Australia
0.2177554245615003,December 2011,Australia
0.09184634537642435,January 2011,ArabianPeninsula
0.0975638449403497,February 2011,ArabianPeninsula
0.09977614301240856,March 2011,ArabianPeninsula
0.09521490775775321,April 2011,ArabianPeninsula
0.09172027065591276,May 2011,ArabianPeninsula
0.09116978422147876,June 2011,ArabianPeninsula
0.09080750844763316,July 2011,ArabianPeninsula
0.09307874067565723,August 2011,ArabianPeninsula
0.09536278913857403,September 2011,ArabianPeninsula
0.09382039399137529,October 2011,ArabianPeninsula
0.09070334604925187,November 2011,ArabianPeninsula
0.0893528644796482,December 2011,ArabianPeninsula
0.14875365035541835,January 2011,China
0.15250093636065384,February 2011,China
0.20237094552085358,March 2011,China
0.28328709105329997,April 2011,China
0.3097716118872754,May 2011,China
0.2911093103164523,June 2011,China
0.441444202015604,July 2011,China
0.4809314773630787,August 2011,China
0.33113558312540803,September 2011,China
0.22326388796546323,October 2011,China
0.2097893471960737,November 2011,China
0.19034020840179833,December 2011,China
0.15126623001806505,January 2011,Peru
0.21024426854117667,February 2011,Peru
0.2138295344371444,March 2011,Peru
0.212867854945758,April 2011,Peru
0.2412578867125379,May 2011,Peru
0.20333002963889102,June 2011,Peru
0.17683257449259024,July 2011,Peru
0.16699289955524146,August 2011,Peru
0.16518170917033329,September 2011,Peru
0.16290823311318456,October 2011,Peru
0.15777184196636845,November 2011,Peru
0.14943398673274091,December 2011,Peru
0.38615967100323983,January 2011,Nile
0.3817088827916655,February 2011,Nile
0.33617410775782663,March 2011,Nile
0.25752158252849144,April 2011,Nile
0.19467887423169034,May 2011,Nile
0.1918626388323498,June 2011,Nile
0.29692856036646703,July 2011,Nile
0.31634849985627267,August 2011,Nile
0.23094041635145088,September 2011,Nile
0.18621288168871197,October 2011,Nile
0.25055403995527714,November 2011,Nile
0.31598018124442817,December 2011,Nile
0.3508337255289588,January 2011,Java
0.37643633937142856,February 2011,Java
0.3751679957579225,March 2011,Java
0.4284859627170802,April 2011,Java
0.4185223212379394,May 2011,Java
0.3785756606397692,June 2011,Java
0.3637072065196928,July 2011,Java
0.3538855510247732,August 2011,Java
0.32295924031953777,September 2011,Java
0.2882734594959284,October 2011,Java
0.3526068209603572,November 2011,Java
0.36331598474124754,December 2011,Java
0.15794770889177612,January 2011,Japan
0.1696176776535504,February 2011,Japan
0.18288403951229498,March 2011,Japan
0.23015593771647835,April 2011,Japan
0.35871552116410177,May 2011,Japan
0.4799961145248783,June 2011,Japan
0.5121372209353373,July 2011,Japan
0.4772671155499839,August 2011,Japan
0.4224219298859782,September 2011,Japan
0.3326381888057625,October 2011,Japan
0.25315741846218487,November 2011,Japan
0.17871669045927416,December 2011,Japan
0.2229148310224305,January 2011,Spain
0.2300172428412383,February 2011,Spain
0.26726357405653506,March 2011,Spain
0.31462892153968725,April 2011,Spain
0.3303039305096302,May 2011,Spain
0.2830338922086499,June 2011,Spain
0.25668419910582874,July 2011,Spain
0.239229371363936,August 2011,Spain
0.21968313456210814,September 2011,Spain
0.209961637608041,October 2011,Spain
0.2098491296946117,November 2011,Spain
0.21735460498201203,December 2011,Spain
0.12474885073735466,January 2015,USHighPlain
0.14082686516561221,February 2015,USHighPlain
0.16712378470876532,March 2015,USHighPlain
0.21386608631986848,April 2015,USHighPlain
0.2734820829897541,May 2015,USHighPlain
0.33874427558902953,June 2015,USHighPlain
0.3883686928844024,July 2015,USHighPlain
0.3743765244746915,August 2015,USHighPlain
0.26527630964095655,September 2015,USHighPlain
0.1995272143022951,October 2015,USHighPlain
0.17706556708613555,November 2015,USHighPlain
0.14339290214304054,December 2015,USHighPlain
0.23154685610606196,January 2015,Greece
0.23319630057091903,February 2015,Greece
0.26080167849923214,March 2015,Greece
0.3199749454368182,April 2015,Greece
0.4093727931263779,May 2015,Greece
0.3996783208534664,June 2015,Greece
0.3932720220160189,July 2015,Greece
0.36886694685880095,August 2015,Greece
0.3327486532379462,September 2015,Greece
0.3308644265497561,October 2015,Greece
0.2706179698713549,November 2015,Greece
0.24508112992841374,December 2015,Greece
0.13826462008371693,January 2015,Sudan
0.13179882273359853,February 2015,Sudan
0.1165873416876747,March 2015,Sudan
0.10752344179227881,April 2015,Sudan
0.10384907491245961,May 2015,Sudan
0.10304394487543356,June 2015,Sudan
0.10937562488178577,July 2015,Sudan
0.14949557176919454,August 2015,Sudan
0.19480381484200274,September 2015,Sudan
0.1710780390521789,October 2015,Sudan
0.14799862727235882,November 2015,Sudan
0.13420399306395994,December 2015,Sudan
0.23444066657344098,January 2015,Indus
0.3006759075348598,February 2015,Indus
0.2568416843513819,March 2015,Indus
0.17072490435818677,April 2015,Indus
0.1558175864642745,May 2015,Indus
0.17428324200157203,June 2015,Indus
0.2499302810945046,July 2015,Indus
0.31624695227296545,August 2015,Indus
0.28200401995565144,September 2015,Indus
0.21415761660846636,October 2015,Indus
0.16746772148897937,November 2015,Indus
0.18906287944375771,December 2015,Indus
0.30353938203096287,January 2015,Ganges
0.3177525918326017,February 2015,Ganges
0.2528470623698918,March 2015,Ganges
0.2229940934656716,April 2015,Ganges
0.22340349890382433,May 2015,Ganges
0.2366200871894103,June 2015,Ganges
0.3127521616546517,July 2015,Ganges
0.4053047176935449,August 2015,Ganges
0.38544131938879816,September 2015,Ganges
0.31136887987784834,October 2015,Ganges
0.24548786519021837,November 2015,Ganges
0.23861511288070064,December 2015,Ganges
0.11315078904645372,January 2015,Turkey
0.14041603832603697,February 2015,Turkey
0.2136365763416641,March 2015,Turkey
0.2739745557892545,April 2015,Turkey
0.3056616730229684,May 2015,Turkey
0.2611197161362951,June 2015,Turkey
0.22609685530484128,July 2015,Turkey
0.20445419208017512,August 2015,Turkey
0.18243376836209646,September 2015,Turkey
0.16996535380803662,October 2015,Turkey
0.15336449035834543,November 2015,Turkey
0.12814895425458916,December 2015,Turkey
0.24140092291428322,January 2015,Italy
0.25290763145835554,February 2015,Italy
0.3073352333456121,March 2015,Italy
0.386286084821391,April 2015,Italy
0.4350256580202543,May 2015,Italy
0.4186515057185758,June 2015,Italy
0.3839146955102846,July 2015,Italy
0.3528801142123958,August 2015,Italy
0.3263138233148056,September 2015,Italy
0.3119256291312,October 2015,Italy
0.28175878062986137,November 2015,Italy
0.2586234310940601,December 2015,Italy
0.24778783712257213,January 2015,California
0.2835030634696594,February 2015,California
0.27259008066075147,March 2015,California
0.24512853249607686,April 2015,California
0.23767028225938103,May 2015,California
0.2388942478933213,June 2015,California
0.23938036976730157,July 2015,California
0.22134129624442628,August 2015,California
0.19631087250176574,September 2015,California
0.18380191720821368,October 2015,California
0.1871458477330798,November 2015,California
0.18068204585431527,December 2015,California
0.20713325097563645,January 2015,Mexico
0.20305865008062632,February 2015,Mexico
0.23483405117963066,March 2015,Mexico
0.28548234932741284,April 2015,Mexico
0.291011709345173,May 2015,Mexico
0.32616687559651486,June 2015,Mexico
0.37203950131907526,July 2015,Mexico
0.36830771318996325,August 2015,Mexico
0.3491506092263503,September 2015,Mexico
0.301669729029287,October 2015,Mexico
0.26434601334736607,November 2015,Mexico
0.2312610863428023,December 2015,Mexico
0.31257624088277053,January 2015,Chile
0.293405175827423,February 2015,Chile
0.27239920445787275,March 2015,Chile
0.25382118309995205,April 2015,Chile
0.251704588974028,May 2015,Chile
0.23473165091299977,June 2015,Chile
0.23967771417470982,July 2015,Chile
0.26932183463588594,August 2015,Chile
0.32081215364628723,September 2015,Chile
0.33578807569781444,October 2015,Chile
0.35352763718455876,November 2015,Chile
0.3268547797722418,December 2015,Chile
0.08908212807467543,January 2015,Iran
0.09596896872648421,February 2015,Iran
0.1295683741324005,March 2015,Iran
0.16353833576789525,April 2015,Iran
0.15850744772740774,May 2015,Iran
0.1306381560275078,June 2015,Iran
0.12048784537551853,July 2015,Iran
0.11427706352083018,August 2015,Iran
0.10862971361103815,September 2015,Iran
0.10100975325488126,October 2015,Iran
0.09424273119523628,November 2015,Iran
0.06955504346004358,December 2015,Iran
0.37913715285783656,January 2015,Vietnam
0.34091838681665265,February 2015,Vietnam
0.3613126529884175,March 2015,Vietnam
0.4077255033317595,April 2015,Vietnam
0.4156414895957661,May 2015,Vietnam
0.43517113905006727,June 2015,Vietnam
0.43066768992706583,July 2015,Vietnam
0.48526203070847485,August 2015,Vietnam
0.45485525467741883,September 2015,Vietnam
0.4288183389541622,October 2015,Vietnam
0.4286144655775816,November 2015,Vietnam
0.425975165978729,December 2015,Vietnam
0.3278815494259193,January 2015,Thailand
0.30150810072919965,February 2015,Thailand
0.2974329942964404,March 2015,Thailand
0.34390193558944565,April 2015,Thailand
0.3721502651600397,May 2015,Thailand
0.40349845068101037,June 2015,Thailand
0.35336133602745246,July 2015,Thailand
0.4401476193394266,August 2015,Thailand
0.48108500106774954,September 2015,Thailand
0.49169467138319406,October 2015,Thailand
0.4527936164000595,November 2015,Thailand
0.3827384662923292,December 2015,Thailand
0.19894450199692226,January 2015,Australia
0.20491698904714498,February 2015,Australia
0.19741457001233664,March 2015,Australia
0.21265096653045545,April 2015,Australia
0.24768960495194825,May 2015,Australia
0.2929832425141675,June 2015,Australia
0.35390850753500047,July 2015,Australia
0.42812875092419345,August 2015,Australia
0.42283510927175755,September 2015,Australia
0.2994718455913021,October 2015,Australia
0.2137794528950816,November 2015,Australia
0.19230271035294452,December 2015,Australia
0.09457493303924404,January 2015,ArabianPeninsula
0.09849939419369837,February 2015,ArabianPeninsula
0.10014884458099158,March 2015,ArabianPeninsula
0.09604454351238619,April 2015,ArabianPeninsula
0.09497673307996485,May 2015,ArabianPeninsula
0.09447616071484984,June 2015,ArabianPeninsula
0.09414274461407056,July 2015,ArabianPeninsula
0.09573700404053047,August 2015,ArabianPeninsula
0.09573142579205043,September 2015,ArabianPeninsula
0.0932958862721868,October 2015,ArabianPeninsula
0.09486813488151431,November 2015,ArabianPeninsula
0.09596083146529963,December 2015,ArabianPeninsula
0.17616346052032023,January 2015,China
0.1866462258331152,February 2015,China
0.253827901584167,March 2015,China
0.3284796895896949,April 2015,China
0.3376739433884646,May 2015,China
0.32057597252889325,June 2015,China
0.43801276863080446,July 2015,China
0.4618362395829084,August 2015,China
0.3394302456479416,September 2015,China
0.21430898761020115,October 2015,China
0.15348566110804976,November 2015,China
0.1658668651135286,December 2015,China
0.1691700567868466,January 2015,Peru
0.1920262062618117,February 2015,Peru
0.2213657176052528,March 2015,Peru
0.27823535101391994,April 2015,Peru
0.25645438990244573,May 2015,Peru
0.2372626693908837,June 2015,Peru
0.20566010690532607,July 2015,Peru
0.18860612021939202,August 2015,Peru
0.17333792609285809,September 2015,Peru
0.1737583167076499,October 2015,Peru
0.16929347577346182,November 2015,Peru
0.19238598132444223,December 2015,Peru
0.37499432245093633,January 2015,Nile
0.37857599499980105,February 2015,Nile
0.33774078054409973,March 2015,Nile
0.25889578688285053,April 2015,Nile
0.19781280969837395,May 2015,Nile
0.2131277571428383,June 2015,Nile
0.3046106701064278,July 2015,Nile
0.30279663109279936,August 2015,Nile
0.21546065107135493,September 2015,Nile
0.19972867586567047,October 2015,Nile
0.2715652293479375,November 2015,Nile
0.3449604694110638,December 2015,Nile
0.4323802722182886,January 2015,Java
0.4665152584610692,February 2015,Java
0.40881380060803324,March 2015,Java
0.3851065209499735,April 2015,Java
0.4226164312202325,May 2015,Java
0.39926009972281057,June 2015,Java
0.33988261729529967,July 2015,Java
0.32134052857540696,August 2015,Java
0.2972563508128284,September 2015,Java
0.2808424187433849,October 2015,Java
0.288928407287374,November 2015,Java
0.3790531915384065,December 2015,Java
0.1614602312223586,January 2015,Japan
0.17130478251382594,February 2015,Japan
0.18404546383747267,March 2015,Japan
0.26342808317249305,April 2015,Japan
0.42228107746212123,May 2015,Japan
0.47296357616590745,June 2015,Japan
0.5108081303229698,July 2015,Japan
0.46732330318677634,August 2015,Japan
0.42281254008560415,September 2015,Japan
0.3349694162812699,October 2015,Japan
0.25186288838870197,November 2015,Japan
0.20899007186710777,December 2015,Japan
0.23242339296367065,January 2015,Spain
0.23715835778836186,February 2015,Spain
0.2725919776524123,March 2015,Spain
0.3203939752144915,April 2015,Spain
0.3017372942338472,May 2015,Spain
0.2638219519517056,June 2015,Spain
0.24134755605732913,July 2015,Spain
0.2308654074677038,August 2015,Spain
0.22424910876727255,September 2015,Spain
0.21893854415468264,October 2015,Spain
0.23472704722258755,November 2015,Spain
0.24056002861151302,December 2015,Spain
0.13117029875762612,January 2013,USHighPlain
0.13800510569819577,February 2013,USHighPlain
0.1539845073944349,March 2013,USHighPlain
0.1787426151598928,April 2013,USHighPlain
0.23385255914666842,May 2013,USHighPlain
0.29703022056136336,June 2013,USHighPlain
0.3540573053726093,July 2013,USHighPlain
0.37994762277852434,August 2013,USHighPlain
0.2776841759213876,September 2013,USHighPlain
0.2215060813531147,October 2013,USHighPlain
0.18454635274298495,November 2013,USHighPlain
0.15182242486529476,December 2013,USHighPlain
0.2370549849868489,January 2013,Greece
0.24759632272057935,February 2013,Greece
0.30037516179542173,March 2013,Greece
0.36515049878842865,April 2013,Greece
0.3938959104059047,May 2013,Greece
0.38243839352317593,June 2013,Greece
0.3700196141297164,July 2013,Greece
0.3366566843860881,August 2013,Greece
0.30598936743308003,September 2013,Greece
0.27118128839144945,October 2013,Greece
0.24849665293573986,November 2013,Greece
0.21798892264951403,December 2013,Greece
0.13008204705439058,January 2013,Sudan
0.12267048340680098,February 2013,Sudan
0.10921224014673181,March 2013,Sudan
0.10358250253037199,April 2013,Sudan
0.09602743674740365,May 2013,Sudan
0.09643409133824342,June 2013,Sudan
0.1064565456192507,July 2013,Sudan
0.18134498932556023,August 2013,Sudan
0.22629370931682827,September 2013,Sudan
0.18724858104762232,October 2013,Sudan
0.15387213372092604,November 2013,Sudan
0.13368586359055953,December 2013,Sudan
0.22138517114601042,January 2013,Indus
0.2920593997057599,February 2013,Indus
0.26906733033128744,March 2013,Indus
0.17441028830302846,April 2013,Indus
0.15339997928607055,May 2013,Indus
0.1773936204131587,June 2013,Indus
0.2567556249315855,July 2013,Indus
0.3240197959810297,August 2013,Indus
0.2890259440975548,September 2013,Indus
0.22744809866008192,October 2013,Indus
0.1736026688008408,November 2013,Indus
0.18872409161344264,December 2013,Indus
0.27570816347615307,January 2013,Ganges
0.3042216925173307,February 2013,Ganges
0.24936252966872904,March 2013,Ganges
0.21375600553052504,April 2013,Ganges
0.21224328179084895,May 2013,Ganges
0.25779208568883144,June 2013,Ganges
0.333082405081842,July 2013,Ganges
0.3871194275811481,August 2013,Ganges
0.39323210254057295,September 2013,Ganges
0.3475879441275296,October 2013,Ganges
0.2630013753223663,November 2013,Ganges
0.26183245542907707,December 2013,Ganges
0.11919582024715172,January 2013,Turkey
0.15778405727965533,February 2013,Turkey
0.22778759459511516,March 2013,Turkey
0.287040455095647,April 2013,Turkey
0.2952647667034999,May 2013,Turkey
0.24215755029743866,June 2013,Turkey
0.2085873680176843,July 2013,Turkey
0.19143671973201687,August 2013,Turkey
0.17220867721562394,September 2013,Turkey
0.15174461187736937,October 2013,Turkey
0.1389137733473034,November 2013,Turkey
0.10182768387533439,December 2013,Turkey
0.2459069626062952,January 2013,Italy
0.247971985278625,February 2013,Italy
0.3033332106426786,March 2013,Italy
0.3741256502614169,April 2013,Italy
0.42832633610814874,May 2013,Italy
0.3982470712753248,June 2013,Italy
0.38292266993996893,July 2013,Italy
0.3572207346815918,August 2013,Italy
0.3212331936989024,September 2013,Italy
0.2985625892305224,October 2013,Italy
0.2691200768341734,November 2013,Italy
0.2466630380771476,December 2013,Italy
0.1987541864704601,January 2013,California
0.23682208327560733,February 2013,California
0.2661646647130813,March 2013,California
0.25180539289166387,April 2013,California
0.2354320349572419,May 2013,California
0.24316907018027215,June 2013,California
0.24707602032845002,July 2013,California
0.2331457002107931,August 2013,California
0.207016520443825,September 2013,California
0.18801537350159747,October 2013,California
0.17708374255885817,November 2013,California
0.16804436111794166,December 2013,California
0.18959365434459557,January 2013,Mexico
0.184561971341318,February 2013,Mexico
0.17935491617615046,March 2013,Mexico
0.17702645446432844,April 2013,Mexico
0.19191552385282645,May 2013,Mexico
0.24288760795815054,June 2013,Mexico
0.3521377499069486,July 2013,Mexico
0.3748146997270155,August 2013,Mexico
0.36424820444854183,September 2013,Mexico
0.33225142559971604,October 2013,Mexico
0.2854214623112931,November 2013,Mexico
0.24272145556545982,December 2013,Mexico
0.3272225351453331,January 2013,Chile
0.3062008334870913,February 2013,Chile
0.2781911477977099,March 2013,Chile
0.2584603548606162,April 2013,Chile
0.2429674609912132,May 2013,Chile
0.2372971827904316,June 2013,Chile
0.2635868020301823,July 2013,Chile
0.2767260796011073,August 2013,Chile
0.29709571134227636,September 2013,Chile
0.30573970234653913,October 2013,Chile
0.320699201792495,November 2013,Chile
0.3087590403559751,December 2013,Chile
0.08052274753706243,January 2013,Iran
0.10208737782283554,February 2013,Iran
0.13470380867184628,March 2013,Iran
0.16324883984137922,April 2013,Iran
0.16133038367945443,May 2013,Iran
0.13911869405445612,June 2013,Iran
0.12416125569165538,July 2013,Iran
0.11894662976080361,August 2013,Iran
0.10975453236643803,September 2013,Iran
0.09998867148221921,October 2013,Iran
0.09222323099709734,November 2013,Iran
0.06512169417963229,December 2013,Iran
0.33969491572919297,January 2013,Vietnam
0.3340982358063179,February 2013,Vietnam
0.36135425819548106,March 2013,Vietnam
0.39104786785719425,April 2013,Vietnam
0.44007716065793717,May 2013,Vietnam
0.44969097017125986,June 2013,Vietnam
0.44396742249364435,July 2013,Vietnam
0.4745736078767861,August 2013,Vietnam
0.4010537691113168,September 2013,Vietnam
0.41759598501478246,October 2013,Vietnam
0.3704002822205404,November 2013,Vietnam
0.3907227652676341,December 2013,Vietnam
0.34915974954573437,January 2013,Thailand
0.330332789320635,February 2013,Thailand
0.3303658817254252,March 2013,Thailand
0.32853792707184026,April 2013,Thailand
0.38052321901327063,May 2013,Thailand
0.4222144606623784,June 2013,Thailand
0.4025073570743351,July 2013,Thailand
0.47027461957481825,August 2013,Thailand
0.4672186693178245,September 2013,Thailand
0.4626755705456259,October 2013,Thailand
0.4265857538222511,November 2013,Thailand
0.3979961960700674,December 2013,Thailand
0.18331903132862268,January 2013,Australia
0.18661029845097665,February 2013,Australia
0.20229141180179572,March 2013,Australia
0.22421790841743114,April 2013,Australia
0.2278270088094931,May 2013,Australia
0.28076263426764314,June 2013,Australia
0.38711433967246356,July 2013,Australia
0.45319164976439064,August 2013,Australia
0.49349000788908054,September 2013,Australia
0.3931657768026801,October 2013,Australia
0.25499363283230836,November 2013,Australia
0.1945788100632257,December 2013,Australia
